,dept/pgm,number,course title,area,class size,date,start time,end time
1109,FRENCH,365,The Maghreb and the Middle East (French prereq),VI,200,TuTh,9:00 PM,10:00 PM
1110,FRENCH,367,Transnational Francophone Studies (French prereq),VI,200,MoWeFr,8:00 PM,11:00 PM
1111,FRENCH,371,"Giants, Cannibals, and Critique in the Renaissance",VI,20,MoWeFr,8:00 PM,11:00 PM
1112,FRENCH,374,Proust,VI,50,TuTh,10:00 PM,9:00 PM
1113,FRENCH,375,French Film,VI,100,MoWe,9:00 PM,10:00 PM
1114,FRENCH,376,Gender and Sexuality,VI,100,MoWeFr,10:00 PM,9:00 PM
1115,FRENCH,378,Contemporary Theory,VI,50,TuTh,10:00 PM,10:00 PM
1116,FRENCH,379,Topics in French Literature and Culture,VI,50,TuTh,10:00 PM,9:00 PM
1117,FRENCH,380,Political and Social Thought in France (French prereq),VI,100,TuTh,9:00 PM,10:00 PM
1118,FRENCH,384,Women Writing in French (French prereq),VI,100,TuTh,8:00 PM,10:00 PM
1119,FRENCH,386,Gender and Writing (French prereq),VI,20,MoWe,9:00 PM,9:00 PM
1120,FRENCH,390,Topics in Literature and Culture (French prereq),VI,20,MoWeFr,10:00 PM,10:00 PM
1121,FRENCH,390-SA,Topics in Literature and Culture (French prereq),VI,200,TuTh,10:00 PM,9:00 PM
1122,FRENCH,395,Advanced Studies in Culture and Thought (French prereq),VI,100,MoWe,8:00 PM,9:00 PM
1123,GEN LA,280-6,Residence-Linked Seminar - VI,VI,200,TuTh,10:00 PM,9:00 PM
1124,GEN MUS,170,Introduction to Music,VI,20,MoWe,9:00 PM,10:00 PM
1125,GEN MUS,175,Selected Topics in Music Literature for Non-Majors,VI,50,MoWe,10:00 PM,10:00 PM
1126,GEN MUS,220,History of the Symphony,VI,100,MoWe,8:00 PM,11:00 PM
1127,GEN MUS,230,History of Opera,VI,20,TuTh,10:00 PM,11:00 PM
1128,GEN MUS,250,History of Rock,VI,200,MoWeFr,8:00 PM,11:00 PM
1129,GEN MUS,270-1,The Western Musical Tradition,VI,200,MoWeFr,8:00 PM,11:00 PM
1130,GEN MUS,270-2,The Western Musical Tradition,VI,100,TuTh,10:00 PM,10:00 PM
1131,GERMAN,211,German Culture through Film (German prereq),VI,20,MoWeFr,10:00 PM,10:00 PM
1132,GERMAN,221-1,Introduction to Literature: 1800-1900 (German prereq),VI,200,MoWeFr,9:00 PM,10:00 PM
1133,GERMAN,221-2,Introduction to Literature: 1900-1945 (German prereq),VI,20,MoWe,10:00 PM,11:00 PM
1134,GERMAN,221-3,Introduction to Literature: 1945-today (German prereq),VI,100,MoWe,8:00 PM,11:00 PM
1135,GERMAN,223,Austrian Literature (German prereq),VI,100,MoWeFr,10:00 PM,9:00 PM
1136,GERMAN,226,New Voices in German Literature,VI,50,MoWeFr,10:00 PM,10:00 PM
1137,GERMAN,228,German Film,VI,100,MoWe,10:00 PM,11:00 PM
1138,GERMAN,230,Berlin and the Culture of Democracy,"IV,VI",100,MoWe,9:00 PM,11:00 PM
1139,GERMAN,232,The Theme of Faust through the Ages,"V,VI",20,TuTh,9:00 PM,9:00 PM
1140,GERMAN,234-1,Jews & Germans: An Intercultural History I,"IV,V,VI",200,MoWe,10:00 PM,9:00 PM
1141,GERMAN,234-2,Jews & Germans: An Intercultural History II,"IV,V,VI",100,TuTh,8:00 PM,9:00 PM
1142,GERMAN,236,Kafka and Nietzsche,"V,VI",100,MoWe,9:00 PM,9:00 PM
1143,GERMAN,238,Turn-of-the-Century Vienna,VI,100,MoWeFr,8:00 PM,10:00 PM
1144,GERMAN,242,"Imagining Modern Jewish Culture in German and Yiddish; with JWSH
ST 242",VI,100,MoWe,8:00 PM,11:00 PM
1145,GERMAN,244,Analyzing Freud,VI,50,TuTh,8:00 PM,9:00 PM
1146,GERMAN,245,Special Topics in German Literature & Culture (German prereq),VI,20,TuTh,9:00 PM,10:00 PM
1147,GERMAN,266,"Introduction to Yiddish Culture: Images of the Shtetl; with JWSH ST &
YIDDISH 266",VI,50,TuTh,8:00 PM,9:00 PM
1148,GERMAN,321-1,"Reason, Revolution, & Despair: 1800-1900 (German prereq)","IV,VI",20,TuTh,10:00 PM,10:00 PM
1149,GERMAN,321-2,Myth & Modernity: 1900-1945 (German prereq),"IV,VI",200,TuTh,10:00 PM,10:00 PM
1150,GERMAN,321-3,Recoveries & Transitions: 1945 to Present (German prereq),"IV,VI",50,MoWe,9:00 PM,10:00 PM
1151,GERMAN,322,German Contributions to World Literature,VI,100,MoWe,8:00 PM,11:00 PM
1152,GERMAN,323,Rhyme and Reason in German Poetry (German prereq),VI,100,MoWeFr,8:00 PM,11:00 PM
1153,GERMAN,324,Modern German Drama,VI,200,MoWeFr,8:00 PM,9:00 PM
1154,GERMAN,327,German Expressionism (German prereq),VI,200,MoWeFr,8:00 PM,11:00 PM
1155,GERMAN,329,"Brecht: Theater, Film, and Media (German prereq)",VI,200,MoWeFr,8:00 PM,9:00 PM
1156,GERMAN,331,Shattered Worlds: Representation after the Shoa (German prereq),VI,50,MoWeFr,10:00 PM,9:00 PM
1157,GERMAN,333,Literature of a Divided Nation (German prereq),VI,50,MoWe,9:00 PM,11:00 PM
1158,GERMAN,334,Writers and their Critics,VI,200,MoWeFr,9:00 PM,10:00 PM
1159,GERMAN,335,Minority Voices in Germany (German prereq),VI,50,MoWeFr,10:00 PM,10:00 PM
1160,GERMAN,366,"Yiddish Culture and the Holocaust; with JWSH ST 366 and YIDDISH
366",VI,20,TuTh,10:00 PM,10:00 PM
1161,GNDR ST,231,"Gender, Sexuality, and Representation; with COMP LIT 205",VI,50,MoWe,8:00 PM,11:00 PM
1162,GNDR ST,350-6,Research Seminar in Gender and Sexuality Studies,VI,50,MoWe,9:00 PM,10:00 PM
1163,GNDR ST,361,"Gender, Sexuality, and Literature",VI,50,TuTh,10:00 PM,10:00 PM
1164,GNDR ST,362,"Gender, Sexuality, and Drama",VI,100,MoWe,8:00 PM,11:00 PM
1165,GNDR ST,363,Postcolonial Studies and Gender and Sexuality,VI,200,TuTh,9:00 PM,10:00 PM
1166,GNDR ST,372,"Gender, Sexuality, and Performance",VI,200,MoWe,9:00 PM,9:00 PM
1167,GNDR ST,373,"Gender, Sexuality, and Film",VI,100,MoWeFr,10:00 PM,9:00 PM
1168,GNDR ST,374,"Gender, Sexuality, and Digital Technologies",VI,20,TuTh,8:00 PM,11:00 PM
1169,GNDR ST,381,Queer Theory,VI,20,MoWeFr,10:00 PM,11:00 PM
1170,GNDR ST,382,"Race, Gender, and Sexuality",VI,20,MoWeFr,9:00 PM,10:00 PM
1171,GREEK,301,Readings in Greek Literature (Greek prereq.),VI,20,TuTh,8:00 PM,9:00 PM
1172,HEBREW,216-1,Hebrew III: Topics in Hebrew Literature (Hebrew prereq),VI,100,MoWeFr,9:00 PM,11:00 PM
1173,HEBREW,216-2,Hebrew III: Topics in Hebrew Literature (Hebrew prereq),VI,100,MoWeFr,9:00 PM,10:00 PM
1174,HEBREW,216-3,Hebrew III: Topics in Hebrew Literature (Hebrew prereq),VI,200,TuTh,9:00 PM,10:00 PM
1175,HEBREW,316-1,Hebrew IV: Advanced Topics in Hebrew Literature (Hebrew prereq),VI,20,MoWe,8:00 PM,9:00 PM
1176,HEBREW,316-2,Hebrew IV: Advanced Topics in Hebrew Literature (Hebrew prereq),VI,20,MoWeFr,9:00 PM,9:00 PM
1177,HEBREW,316-3,Hebrew IV: Advanced Topics in Hebrew Literature (Hebrew prereq),VI,100,TuTh,10:00 PM,9:00 PM
1178,HUM,205,The World of Homer ; with CLASSICS 210,"IV,V,VI",100,TuTh,8:00 PM,10:00 PM
1179,HUM,210,Humanities in the World I,VI,50,MoWe,10:00 PM,9:00 PM
1180,HUM,225,Media Theory; with ART HIST 375,VI,200,MoWeFr,9:00 PM,9:00 PM
1181,HUM,260,Humanities Explorations,"V,VI",200,MoWeFr,9:00 PM,10:00 PM
1182,HUM,310-6,Global Humanities Lab,VI,50,MoWe,9:00 PM,10:00 PM
1183,HUM,325-6,Humanites in the Digital Age,VI,20,MoWe,9:00 PM,11:00 PM
1184,HUM,370-6,Special Topics in the Humanities,VI,50,MoWeFr,10:00 PM,10:00 PM
1185,HUM,397,"Exhibiting Antiquity: The Culture and Politics of Display; with ART
HIST 318 and CLASSICS 397","IV,VI",20,TuTh,9:00 PM,10:00 PM
1186,ITALIAN,202,Italian through Performance (Italian prereq),VI,100,MoWe,10:00 PM,10:00 PM
1187,ITALIAN,204,Introduction to Italian Literature (Italian prereq),VI,100,MoWeFr,9:00 PM,11:00 PM
1188,ITALIAN,230,Italian Theatre and Performance,VI,20,TuTh,10:00 PM,9:00 PM
1189,ITALIAN,250,Topics in Italian Culture and Literature,VI,100,TuTh,8:00 PM,9:00 PM
1190,ITALIAN,251,Introduction to Italian Cinema,VI,200,MoWe,10:00 PM,9:00 PM
1191,ITALIAN,265,Body & Soul from Rome to the Renaissance,"IV,VI",200,TuTh,8:00 PM,11:00 PM
1192,ITALIAN,270,Michelangelo and the Italian Renaissance,"IV,VI",200,MoWe,10:00 PM,9:00 PM
1193,ITALIAN,275,Dante's Divine Comedy,VI,50,TuTh,9:00 PM,11:00 PM
1194,ITALIAN,277,Global Neorealism,VI,200,MoWeFr,8:00 PM,10:00 PM
1195,ITALIAN,306,Migrations (Italian prereq),VI,100,MoWeFr,9:00 PM,10:00 PM
1196,ITALIAN,310,Reading Italian Literature (Italian prereq),VI,100,MoWe,8:00 PM,10:00 PM
1197,ITALIAN,347,Italy in Art and Literature (Italian prereq),VI,100,MoWeFr,10:00 PM,10:00 PM
1198,ITALIAN,348,The Italian Novella  (Italian prereq),VI,200,TuTh,10:00 PM,10:00 PM
1199,ITALIAN,349,Topics in Italian Culture and Literature (Italian prereq),VI,100,TuTh,9:00 PM,11:00 PM
1200,ITALIAN,350,Advanced Topics in Italian Culture and Literature,VI,50,MoWeFr,10:00 PM,9:00 PM
1201,ITALIAN,351,Italian Film and Transnational Cinema,VI,100,MoWeFr,10:00 PM,10:00 PM
1202,ITALIAN,360,From the Avant-Garde to the Postmodern,VI,100,MoWe,10:00 PM,10:00 PM
1203,ITALIAN,374,Love and Sexuality in the Early Modern Period,VI,100,MoWe,8:00 PM,11:00 PM
1204,ITALIAN,377,Gender and Sexuality in Italian Culture,VI,50,MoWeFr,9:00 PM,9:00 PM
1205,JAPANESE,310,"Japanese IV: Special Topics in Reading Japanese Literature in Japanse
(Japanese prereq)",VI,20,TuTh,8:00 PM,11:00 PM
1206,JAPANESE,311-1,"Japanese IV: Reading Modern Japanese Literature in Japanese
(Japanese prereq)",VI,200,TuTh,10:00 PM,11:00 PM
1207,JWSH ST,242,"Imagining Modern Jewish Culture in German and Yiddish; with
GERMAN 242",VI,200,MoWeFr,8:00 PM,9:00 PM
1208,JWSH ST,266,"Introduction to Yiddish Culture: Images of the Shtetl; with GERMAN
266 & YIDDISH 266",VI,20,MoWeFr,8:00 PM,10:00 PM
1209,JWSH ST,278,Modern Hebrew Literature in Translation,VI,50,TuTh,8:00 PM,10:00 PM
1210,JWSH ST,279,Modern Jewish Literature,VI,20,MoWeFr,8:00 PM,11:00 PM
1211,JWSH ST,280-6,Topics in Israel Studies,VI,100,MoWe,8:00 PM,11:00 PM
1212,JWSH ST,350,Representing the Holocaust in Literature and Film,VI,100,MoWeFr,10:00 PM,9:00 PM
1213,JWSH ST,366,Yiddish Culture and the Holocaust; with GERMAN 366 & YIDDISH 366,VI,50,TuTh,9:00 PM,11:00 PM
1214,JWSH ST,379,Storytelling in American Jewish Literature,VI,50,MoWeFr,8:00 PM,9:00 PM
1215,JWSH ST,396,Topics in Modern Jewish Culture,VI,20,TuTh,10:00 PM,11:00 PM
1216,LATIN,310,Readings in Latin Literature (Latin prereq),VI,20,TuTh,9:00 PM,11:00 PM
1217,LATINO,203,Introduction to Latina and Latino Cultural Studies,VI,100,MoWe,10:00 PM,10:00 PM
1218,LATINO,277,"Introduction to Latina and Latino Literature; with ENGLISH 277 and
SPANISH 277",VI,200,MoWe,8:00 PM,11:00 PM
1219,LATINO,393,Topics in Latina and Latino Text and Representation,VI,20,MoWeFr,8:00 PM,11:00 PM
1220,MENA,200,"Making the Modern Middle East: Culture, Politics, History","III,VI",50,TuTh,8:00 PM,9:00 PM
1221,MENA,290-6,Introductory Topics in Middle East and North African Studies,VI,20,MoWe,10:00 PM,9:00 PM
1222,MENA,390-6,Advanced Topics in Middle East and North African Studies,VI,20,MoWe,10:00 PM,11:00 PM
1223,MUSICOL,323,Topics in Ethnomusicology,VI,200,MoWe,9:00 PM,9:00 PM
1224,MUSICOL,329,Topics in Middle Eastern Music,VI,100,MoWeFr,8:00 PM,9:00 PM
1225,MUSICOL,330,Russian Fairy Tale and Opera,VI,100,TuTh,9:00 PM,10:00 PM
1226,MUSICOL,331,Orientalism and Music,VI,200,MoWe,8:00 PM,11:00 PM
1227,MUSICOL,335,Selected Topics in Musicology,VI,50,TuTh,9:00 PM,11:00 PM
1228,MUSICOL,335-SA,Selected Topics in Musicology,VI,100,MoWe,8:00 PM,10:00 PM
1229,MUSICOL,339,Music and Gender,VI,20,TuTh,10:00 PM,11:00 PM
1230,MUSICOL,341,Music and the Visual Arts,VI,20,MoWeFr,9:00 PM,11:00 PM
1231,MUSICOL,342,Authenticity,VI,200,TuTh,9:00 PM,9:00 PM
1232,MUSICOL,350,Topics in Medieval Music,VI,200,MoWeFr,10:00 PM,9:00 PM
1233,MUSICOL,351,Topics in 16th Century Music,VI,50,MoWe,10:00 PM,10:00 PM
1234,PERF ST,103,Analysis and Performance of Literature,VI,100,MoWeFr,8:00 PM,10:00 PM
1235,PERF ST,200,Introduction to Performance Studies,VI,20,MoWe,8:00 PM,9:00 PM
1236,PERF ST,301,Peformance and Activism in Digital Culture,VI,20,MoWe,8:00 PM,9:00 PM
1237,PERF ST,303,Transnational Flows of Performance,VI,200,MoWe,10:00 PM,9:00 PM
1238,PERF ST,304,Sonic Practices of the Middle East and North Africa,VI,100,MoWe,10:00 PM,9:00 PM
1239,PERF ST,305,Performance Theory,VI,20,TuTh,9:00 PM,9:00 PM
1240,PHIL,280,Introduction to the Philosophy of Art,VI,50,TuTh,8:00 PM,11:00 PM
1241,POLISH,358-1,Polish for Advanced & Native Speakers (Polish prereq.),VI,200,TuTh,9:00 PM,9:00 PM
1242,POLISH,358-2,Polish for Advanced & Native Speakers (Polish prereq.),VI,100,TuTh,9:00 PM,11:00 PM
1243,PORT,210,"Icons, Legends, and Myths in Brazil  (may have Portuguese prereq.)","IV,VI",100,TuTh,10:00 PM,10:00 PM
1244,PORT,380,Contemporary Brazil: Literature and Film,VI,50,MoWeFr,9:00 PM,11:00 PM
1245,PORT,396,Topics in Lusophone Cultures,VI,50,TuTh,9:00 PM,11:00 PM
1246,RTVF,220,Analyzing Media Texts,VI,20,MoWeFr,10:00 PM,9:00 PM
1247,RTVF,312-1,History of Film I,VI,20,MoWe,10:00 PM,10:00 PM
1248,RTVF,312-2,History of Film II,VI,20,MoWeFr,8:00 PM,11:00 PM
1249,RTVF,313-1,Documentary Film: History and Criticism,VI,50,TuTh,8:00 PM,11:00 PM
1250,RTVF,313-2,Documentary Film and Video,VI,100,MoWeFr,8:00 PM,10:00 PM
1251,RTVF,321,Radio/Television/Film Authorship,VI,50,MoWe,8:00 PM,9:00 PM
1252,RTVF,322,Radio/Television/Film Genre,VI,20,TuTh,8:00 PM,11:00 PM
1253,RTVF,326,Film and TV Criticism,VI,50,MoWeFr,8:00 PM,10:00 PM
1254,RTVF,351,National Cinema,VI,20,MoWeFr,9:00 PM,10:00 PM
1255,RELIGION,301,Hindu Epics:  Mahābhārata,"V,VI",20,MoWe,9:00 PM,10:00 PM
1256,RELIGION,315,Buddhist Auto/biography,"V,VI",20,MoWeFr,8:00 PM,9:00 PM
1257,RUSSIAN,359-0,Russian Prose (Russian prereq.),VI,100,TuTh,9:00 PM,11:00 PM
1258,SLAVIC,210-1,Introduction to Russian Literature,VI,100,MoWe,8:00 PM,10:00 PM
1259,SLAVIC,210-2,Introduction to Russian Literature,VI,100,TuTh,10:00 PM,11:00 PM
1260,SLAVIC,210-3,Introduction to Russian Literature,VI,20,MoWe,10:00 PM,10:00 PM
1261,SLAVIC,211-1,20th-Century Russian Literature,VI,200,TuTh,9:00 PM,10:00 PM
1262,SLAVIC,211-2,20th-Century Russian Literature,VI,50,MoWeFr,10:00 PM,10:00 PM
1263,SLAVIC,260,Economics and the Humanities: Understanding Choice,"V,VI",50,TuTh,8:00 PM,10:00 PM
1264,SLAVIC,267,"Czech Culture: Film, Visual Arts, Music",VI,20,TuTh,9:00 PM,11:00 PM
1265,SLAVIC,278-1,Visual Art in the Context of Russian Culture,VI,50,TuTh,9:00 PM,11:00 PM
1266,SLAVIC,278-2,Visual Art in the Context of Russian Culture,VI,200,MoWe,8:00 PM,9:00 PM
1267,SLAVIC,310,Tolstoy,VI,100,MoWeFr,9:00 PM,10:00 PM
1268,SLAVIC,311,Dostoevsky,VI,100,MoWeFr,8:00 PM,11:00 PM
1269,SLAVIC,314,Chekhov,VI,100,MoWeFr,9:00 PM,11:00 PM
1270,SLAVIC,360,Survey of 19th-Century Russian Poetry (Russian prereq.),VI,100,MoWe,9:00 PM,9:00 PM
1271,SLAVIC,361,Survey of 20th-Century Russian Poetry (Russian prereq.),VI,100,MoWe,10:00 PM,10:00 PM
1272,SLAVIC,367-1,Russian Film,VI,100,TuTh,10:00 PM,10:00 PM
1273,SLAVIC,367-2,Russian Film,VI,50,TuTh,10:00 PM,11:00 PM
1274,SLAVIC,368,Andrei Tarkovsky's Aesthetics & World Cinema,VI,100,MoWeFr,8:00 PM,9:00 PM
1275,SLAVIC,369,Two Hundred Years of Russian Drama,VI,200,MoWe,8:00 PM,10:00 PM
1276,SLAVIC,390,Literature & Politics in Central and Eastern Europe,"IV,VI",100,MoWeFr,9:00 PM,9:00 PM
1277,SLAVIC,392,East European Literature and Visual Arts,VI,100,MoWeFr,8:00 PM,10:00 PM
1278,SLAVIC,393,"Prague: City of Cultures, City of Conflict","IV,VI",20,TuTh,9:00 PM,9:00 PM
1279,SLAVIC,396,Topics in Literature and Arts,VI,200,MoWe,10:00 PM,9:00 PM
1280,SPANISH,210,"Icons, Legends, & Myths in Latin Amrican, Latino, and/or Iberian
Cultures (Spanish prereq)",VI,20,MoWeFr,10:00 PM,10:00 PM
1281,SPANISH,223,Cervantes,VI,20,MoWe,10:00 PM,11:00 PM
1282,SPANISH,231,"The ""New"" Latin American Narrative",VI,200,MoWe,9:00 PM,10:00 PM
1283,SPANISH,232,Discovering Jewish Latin America,VI,50,TuTh,10:00 PM,9:00 PM
1284,SPANISH,250,Literature in Spain before 1700 (Spanish prereq),VI,100,MoWeFr,10:00 PM,11:00 PM
1285,SPANISH,251,Literature in Spain since 1700 (Spanish prereq),VI,200,MoWeFr,10:00 PM,10:00 PM
1286,SPANISH,260,Literature in Latin America before 1888 (Spanish prereq),VI,20,MoWeFr,8:00 PM,11:00 PM
1287,SPANISH,261,Literature in Latin America since 1888 (Spanish prereq),VI,200,TuTh,8:00 PM,10:00 PM
1288,SPANISH,277,"Introduction to Latina and Latino Literature; with ENGLISH 277 and
LATINO 277",VI,200,MoWe,8:00 PM,9:00 PM
1289,SPANISH,301,Topics in Language (Spanish prereq),VI,50,MoWe,9:00 PM,9:00 PM
1290,SPANISH,310,Origins of Spanish Civilization (Spanish prereq),VI,100,TuTh,9:00 PM,11:00 PM
1291,SPANISH,320,Golden Age of Poetry and Prose (Spanish prereq),VI,200,MoWe,9:00 PM,9:00 PM
1292,SPANISH,321,Golden Age Drama (Spanish prereq),VI,50,MoWe,8:00 PM,10:00 PM
1293,SPANISH,323,Cervantes' Don Quixote (Spanish prereq),VI,50,TuTh,8:00 PM,9:00 PM
1294,SPANISH,331,Realism in Spain: The Problem of Representation (Spanish prereq),VI,200,MoWeFr,8:00 PM,11:00 PM
1295,SPANISH,335,Modern Fiction in Spain: Studies in Genre (Spanish prereq),VI,50,MoWe,10:00 PM,10:00 PM
1296,SPANISH,340,Colonial Latin American Literature (Spanish prereq),VI,50,MoWe,10:00 PM,9:00 PM
1297,SPANISH,341,Latin American Modernisimo (Spanish prereq),VI,200,MoWeFr,8:00 PM,11:00 PM
1298,SPANISH,342,Race and Representation in Latin America,VI,200,MoWeFr,10:00 PM,9:00 PM
1299,SPANISH,343,Latin American Avant-Gardes (Spanish prereq),VI,200,TuTh,10:00 PM,11:00 PM
1300,SPANISH,344,Borges (Spanish prereq),VI,100,MoWe,9:00 PM,9:00 PM
1301,SPANISH,345,"Reading the ""Boom"" (Spanish prereq)",VI,100,TuTh,10:00 PM,11:00 PM
1302,SPANISH,346,Testimonial Narrative in Latin America (Spanish prereq),VI,50,MoWe,9:00 PM,10:00 PM
1303,SPANISH,347,Literature and Revolution in Latin America (Spanish prereq),VI,50,TuTh,8:00 PM,11:00 PM
1304,SPANISH,348,Readings in Latin American Short Fiction (Spanish prereq),VI,100,MoWeFr,10:00 PM,11:00 PM
1305,SPANISH,350,Visual Culture in Latin/o America and Spain (Spanish prereq),VI,50,MoWe,10:00 PM,10:00 PM
1306,SPANISH,360,Spain: Studies in Culture and Society (Spanish prereq),VI,20,MoWe,9:00 PM,9:00 PM
1307,SPANISH,361,Latin America: Studies in Culture and Society (Spanish prereq),VI,100,MoWe,10:00 PM,10:00 PM
1308,SPANISH,362,Citizenship and Urban Violence in Latin America,VI,100,MoWe,10:00 PM,11:00 PM
1309,SPANISH,363,"Topics in U.S. Latina/o Literary and Cultural Studies (Spanish
prereq)","III,VI",200,TuTh,8:00 PM,11:00 PM
1310,SPANISH,364,Cultural Borders / Border Cultures,VI,50,MoWe,8:00 PM,11:00 PM
1311,SPANISH,380,"Topics in Film: The Silver Screen in Latin America and/or Spain
(Spanish prereq)",VI,200,TuTh,9:00 PM,9:00 PM
1312,SPANISH,380-SA,"Topics in Film: The Silver Screen in Latin America and/or Spain
(Spanish prereq)",VI,20,MoWeFr,8:00 PM,11:00 PM
1313,SPANISH,395,"Topics in Latin American, Latina and Latino, and/or Iberian Cultures
(Spanish prereq)",VI,50,MoWe,8:00 PM,10:00 PM
1314,SPANISH,395-SA,"Topics in Latin American, Latina and Latino, and/or Iberian Cultures
(Spanish prereq)",VI,50,MoWe,10:00 PM,11:00 PM
1315,SPANISH,397,"Topics in Latin American, Latina and Latino, and/or Iberian
Literatures and Cultures",VI,200,TuTh,9:00 PM,10:00 PM
1316,SWAHILI,216-1,Introduction to Swahili Literature (Swahili prereq),VI,20,MoWeFr,8:00 PM,11:00 PM
1317,SWAHILI,216-2,Introduction to Swahili Literature (Swahili prereq),VI,20,TuTh,9:00 PM,9:00 PM
1318,SWAHILI,216-3,Introduction to Swahili Literature (Swahili prereq),VI,20,MoWeFr,8:00 PM,11:00 PM
1319,YIDDISH,266,"Introduction to Yiddish Culture: Images of the Shtetl; with GERMAN
266 & JWSH ST 266",VI,20,TuTh,10:00 PM,10:00 PM
1320,YIDDISH,366,"Yiddish Culture and the Holocaust; with GERMAN 366 & JWSH ST
366",VI,100,TuTh,9:00 PM,9:00 PM
